name,Santa Barbara Zoo,Sustainable Wine Tours,Mission Santa Barbara,Captain Jack's Tours & Events,Stearns Wharf,Celebration Cruises,Santa Barbara Botanic Garden,Arroyo Burro Beach,Santa Barbara County Courthouse,SB Buggie,Santa Barbara Art Glass,Santa Barbara Adventure Company,DeeTours of Santa Barbara,Cal Coast Adventures,Third Window Brewing,Jump On The School Bus,Wine Edventures,Segway of Santa Barbara,Douglas Family Preserve,Wheel Fun Rentals - 24 E Mason St,Wine Canyon Tours,RockStar Transportation,Cloud Climbers Jeep Tours,MOXI - The Wolf Museum Of Exploration + Innovation,India House,Night Lizard Brewing Company,Movegreen,Taste Santa Barbara Food Tours,Land and Sea Shark Tour,Santa Barbara Museum of Natural History,Grapeline Wine Tours,Santa Barbara Home Improvement Center,Channel Islands Outfitters,Biergarten,Santa Barbara Museum of Art,Lotusland,Santa Barbara Museum of Natural History Sea Center,Santa Barbara Bikes To Go,Rancho Oso RV & Camping Resort,Santa Barbara Beach Horseback Rides,Santa Barbara Sunrise RV Park,Sunset Kidd Sailing Cruises and Whale Watching,Pete's Preferred Wine Tours,The Garden,Wine Tasting Designated Drivers of Santa Barbara,Preferred Limousine & Transportation,Shoreline Park,Condor Express Whale Watching,Eat This Shoot That!,Eos Transportation,I Bike Santa Barbara Wine Country Tours,Alice Keck Park Memorial Gardens,Channel Islands Expeditions,Moreton Bay Fig Tree,AutoCamp Santa Barbara,Santa Barbara Trolley,Alameda Park,WDC Kitchen & Bath - Santa Barbara,Social Cycle,SB Chauffeuring & Tours,East Beach,World Market,Terra Sol Garden Center,Warbler Records & Goods,Santa Barbara Classic Wine Tours,Silk Road Transportation and Wine Tours,Sears Santa Barbara,Target,Cloud 10 Jump Club,Chumash Painted Cave State Historic Park,Stardust Sportfishing,FreeWalkingTourSB,Explore Wines Tour,Santa Barbara Taste,Enjoy The Mountain,Appellation Wine Tours,Anthropologie,Rooted Vine Tours,One Thousand Steps Beach,Surf N Wear's Beach House,Elings Park,Leadbetter Beach,Mesa Lane Steps,La Sumida Nursery,The Blue Door,SB Evolution Landscape,DIANI,Ross Dress for Less,San Andres Hardware,Santa Barbara Backroads Wine Tours,Santa Barbara Design Center,Santa Barbara Historical Museum,Luxe Transportation,ABS Glass,Sensational Pets,Santa Barbara Harbor,Sophie's French Maids,Santa Barbara Mattress,El Presidio de Santa Bárbara State Historic Park,Reid's Appliances
I Bike Santa Barbara Wine Country Tours,8.934617968875932,6.890290026953087,12.634591430796789,7.146101519802265,3.1806443985160593,3.035963999320059,18.071658170172324,13.510600465087897,7.155574261397858,4.117039829148711,6.542791596954976,4.63211203492092,5.629919540917788,6.7292008609599,5.813380306008939,21.27872941152251,5.629919540917788,4.017985806600816,11.115545380431062,3.5435993823683374,17.189336444006738,3.1857613290545204,7.146101519802265,3.3143754976796536,4.253182304149083,4.7774336253914464,5.594987597720411,7.146101519802265,2.7719477426219328,13.55988052599766,5.781986040137634,5.813663928742678,0.17222917096383347,3.5254385865646602,7.079287448563128,16.657286293881604,3.0860012294726067,6.7292008609599,48.96972341529606,32.309273193996866,9.698664635073847,0.23456412730602677,8.843025627812398,7.486226582331392,7.146101519802265,5.911416692203995,4.033078938106517,1.6935755596731799,3.1006797840227893,4.779631285103595,0.0,9.423114060926958,1.6988903569579055,3.197673355390664,13.773542734539829,4.019834848129969,8.72403635744236,20.247235246044024,4.428007676169121,16.761672141714474,8.56265620332096,4.838013165613489,34.014077872166496,6.071797381898565,4.05770141967781,7.146101519802265,18.755058805834615,19.726401874437126,29.09808560858047,40.32072989439601,1.7507566482776824,7.146101519802265,7.146101519802265,7.146101519802265,4.0074998747886275,7.146101519802265,6.988922657687322,0.3417759820855047,6.016283204127344,3.316755270970259,11.772392581469218,1.397496497076448,10.210838256408637,33.572315410332884,3.5576111722913972,6.893888763147786,7.883774060426562,19.72160000740536,7.735951734509058,6.890290026953087,6.067785522738953,5.9786064545897135,7.146101519802265,4.7358421380530515,17.028477766630388,0.3138895683167961,5.781986040137634,5.527450399889907,6.427544327005349,4.401871155456741
Alice Keck Park Memorial Gardens,11.139628241335727,2.628569181780326,3.319229028613689,3.5391844891604265,8.834264564420604,9.271105587511773,8.779580836660166,13.698506846060724,2.2933329498832817,6.697036797034828,7.4110401647080515,5.322857786227076,3.8303287194990823,8.45545359938578,5.337928078840483,14.687338989998036,3.8303287194990823,6.974046441541753,12.8540093759015,7.21837609064418,8.511757376200976,6.278031481110233,3.5391844891604265,6.8876890685054475,5.59060810642234,4.817478287841283,7.510451524260943,3.5391844891604265,7.728725528917356,4.202612189157668,3.8495667864280754,5.545454443684211,9.497939772826555,7.3725534942264686,2.355020575289955,14.081086370507645,9.02762768011604,8.45545359938578,39.59453620385458,34.534784377641444,11.275510921785203,9.464004664475093,2.3029982228205124,2.2346116678739936,3.5391844891604265,3.5203668240044497,11.046405702111615,8.376133810252565,9.107656967746657,5.208100097979804,9.423114060926958,0.0,8.358902516694757,6.524817004647554,5.767302464213447,7.481382699102149,0.6992806803136287,13.222226002166945,6.659337511136,8.94508281841198,11.647527723750889,4.812269045292461,28.71894364289154,3.6940629081289695,7.549724227169403,3.5391844891604265,12.162501780142078,12.724122881312459,23.632543457465427,31.87764737926458,8.198622732889062,3.5391844891604265,3.5391844891604265,3.5391844891604265,7.437438722165858,3.5391844891604265,2.458289763952278,9.553034952049844,11.614754945356623,7.463034537829714,10.314155567293716,9.612107227041744,12.559359621233765,28.56432921746005,6.757902999522467,2.624624268958865,1.669033542267399,12.981027345827595,4.6189644977810795,2.628569181780326,5.6281692418429525,3.848051562875447,3.5391844891604265,4.806717890879395,9.291268676558927,9.513424161793981,3.8495667864280754,3.9797252152428215,3.2415587101549046,5.701625203077655
Channel Islands Expeditions,7.470659401125521,5.997428415029172,11.652335865398213,6.641045457887245,1.7386438205141783,1.799969971022188,16.81448858076726,14.383558830061412,6.066120969177266,2.451715549676415,4.850921259135502,3.209354152753817,4.534758668493995,5.091509178426512,4.209319440080112,21.130613947322765,4.534758668493995,2.330697869808474,12.148902365375445,1.8550791309724628,16.48207180848854,2.166672809946067,6.641045457887245,1.7156966608094404,2.8605067402417528,3.5502243775457543,3.9084688945352903,6.641045457887245,1.07513277156742,12.555848968181941,4.54980433609103,4.185641697236148,1.6427793349435948,1.8284022009653,6.092473523979926,14.990557899831533,1.730719249281061,5.091509178426512,47.94868904772794,31.21153569094191,8.193264561248503,1.566391694436358,7.47645465548522,6.649867678171291,6.641045457887245,4.865184758238715,5.56907223837917,0.01800971536591902,1.7786351739844168,3.352362520705313,1.6988903569579055,8.358902516694757,0.0,1.8420353291683245,13.17977875760539,2.3240968571056375,7.6709436520141585,19.991968508718152,2.750770393133518,16.27486046917874,7.207295040132456,3.573246621053356,34.233793153732854,4.786404071657253,2.365245215530035,6.641045457887245,18.57068927556849,19.469238158357555,29.25493628794558,39.77957221686412,0.17006385281487954,6.641045457887245,6.641045457887245,6.641045457887245,2.310310827862369,6.641045457887245,6.025373212468068,1.581081545368722,7.430185004956224,1.6198449460094884,12.294741607769511,2.9173177161862784,11.303908751987052,33.84632980211429,1.9448107110253168,6.000559958095408,6.950590062294387,19.5209769827462,7.515027738465628,5.997428415029172,4.422670110142396,4.666576727250429,6.641045457887245,3.552533588824102,16.564655283621743,1.559295609001425,4.54980433609103,4.719584589702211,5.19370441204116,2.912094846111205
Moreton Bay Fig Tree,7.523173166038799,4.234240842830807,9.827067113490436,5.102026675664589,2.6514558817600324,2.9936253791685714,14.98672831807518,13.955088339535223,4.2345761404620506,1.4507939893325308,4.145323036211306,1.4345651508613464,2.7140012179549493,4.74402083705842,2.728024173450205,19.6777766974036,2.7140012179549493,1.566963154863007,11.960830623099953,1.3295957614697882,14.731830453540901,0.7246719246593524,5.102026675664589,0.722612998499597,1.0581213481426084,1.7097590938254819,3.3610753296393234,5.102026675664589,1.3475626078048397,10.725331890631205,2.70787366982065,2.780449663486667,3.216601122561383,1.4695004974857722,4.289119840201604,14.239988145696238,2.7901975685927516,4.74402083705842,46.1091882329504,31.64106317256534,8.11714085660576,3.160646292731987,5.677243469020631,4.902958774995141,5.102026675664589,3.0562070187633297,6.37872933630695,1.8587889584499555,2.868387863205503,1.5820586259433362,3.197673355390664,6.524817004647554,1.8420353291683245,0.0,11.49328854427645,1.9864877356587476,5.840464866747101,18.471351614168533,1.7649830508222886,14.630336303835165,7.497808888379193,1.7314180030577127,33.027759729226894,2.9510088639058134,2.073607742015422,5.102026675664589,17.103564064419434,17.949390786241178,28.007648412726684,38.07372008951051,1.688140597315686,5.102026675664589,5.102026675664589,5.102026675664589,1.9399454177572348,5.102026675664589,4.231352115764991,3.2211147570794227,7.936973893314983,1.3942328537774513,11.508947189117974,3.9780619302725633,11.21352199011124,32.687316812160276,0.8545417247055621,4.237096762213752,5.158104711982773,18.03846560131671,6.168584647017936,4.234240842830807,3.0715673625307316,2.8372820739296016,5.102026675664589,1.720232450747642,14.931626751385206,3.187383049354895,2.70787366982065,3.0448234411713826,3.352499503362217,1.2284089057413272
AutoCamp Santa Barbara,16.906525687136146,7.288502321641221,3.5675663714772083,6.62747704536881,14.068700054810162,14.459164813180667,8.24510516640261,11.894939956716051,7.585745268822759,12.066538675391014,13.1485587973296,10.606281240268487,8.887336589269603,14.19179037603405,10.974703524000782,8.973738694872397,8.887336589269603,12.343462872905665,12.26423942064227,12.484684952423697,3.5355674027744635,11.017630144703997,6.62747704536881,12.031092377689433,10.77402635463756,9.929859822455708,13.164850110401334,6.62747704536881,12.823332683646075,3.6622630160939105,9.144508159959752,11.193767247055199,13.894612455497244,12.64806032800229,7.339013009709734,19.032513218122297,14.236393553209982,14.19179037603405,35.75566608634544,40.083355357083825,17.035695477106973,13.88688503696262,7.998024194949252,6.60958748815834,6.62747704536881,8.523826423158571,13.925109457245783,13.197787986715221,14.31678282937137,10.524788939363436,13.773542734539829,5.767302464213447,13.17977875760539,11.49328854427645,0.0,12.88062640933133,6.214788111477759,7.464921959259421,12.102982400032014,3.203076752532017,17.400029082496246,9.977363424910099,23.102905865807493,9.115386954932582,12.959316926707505,6.62747704536881,6.511040561515089,6.973606820090781,18.028366175322216,26.60023948581556,13.00981855810473,6.62747704536881,6.62747704536881,6.62747704536881,12.832278159247533,6.62747704536881,7.359160183230131,13.997987441344506,13.61939568145266,12.689908549362595,8.492324497151614,13.466357471826013,12.433120176835137,23.01354148705527,11.96465304453857,7.286087851085714,6.4757088899622905,7.269246306254383,6.301957480256514,7.288502321641221,11.315714765700317,9.283072327102293,6.62747704536881,9.861264376609698,3.53831121161781,13.955684989388878,9.144508159959752,8.467847021647469,8.664117478144208,10.995246969894751
Santa Barbara Trolley,5.554974074499065,5.624743810346324,10.782493185849807,6.810016875322485,1.494260324898647,1.9617301994612752,15.382466747757212,15.933404450969139,5.325889392447075,0.8153856517861805,2.528274542476782,2.2808759324535903,4.018353354275068,2.878155162920658,2.3954407552071344,21.333774909531158,4.018353354275068,0.5431015668239364,13.8975565611079,0.6732232232392623,15.944015711472066,2.710965719799839,6.810016875322485,1.2701899056853176,2.178624610082175,3.0090631335198013,1.5962283667374266,6.810016875322485,1.2741234498272187,11.62510507444286,3.7394847153297883,2.2764853904749756,3.9516973993616213,0.5787545351110706,5.541617263666183,12.688047757539708,1.7102825946459221,2.878155162920658,46.77485400242729,29.65459438457391,6.180793322704482,3.87200053807134,6.051272759454334,6.301520066098904,6.810016875322485,4.380966602643197,7.823996035442232,2.3281720413132745,1.7804125594205111,2.356116963461962,4.019834848129969,7.481382699102149,2.3240968571056375,1.9864877356587476,12.88062640933133,0.0,6.856985551089704,20.060051180712676,0.8317414888779014,16.067354099021905,5.511556757918936,2.9363578957974927,34.84719252494038,3.810465209723955,0.08959322160708194,6.810016875322485,18.754233688428428,19.540893953107616,29.807332005322404,39.32898472635317,2.299332769635271,6.810016875322485,6.810016875322485,6.810016875322485,0.0510164968979533,6.810016875322485,5.5245053277264855,3.869344298885378,9.58362974351129,0.7613748955760494,13.48671417311035,5.207682482493203,13.123991959673713,34.53230053827279,1.15080959432557,5.626684357895831,6.408011590346863,19.670145957664033,8.000921445122309,5.624743810346324,2.4175766562064087,3.6484283937258755,6.810016875322485,3.109162250043397,16.38548685752282,3.8535461603296346,3.7394847153297883,4.68801951780785,4.269631171263202,1.8961866117878268
Alameda Park,10.723251947806691,1.949584184748952,3.989090229844718,3.034973186306471,8.185521474436193,8.617306832838832,9.46364679161113,13.44460667774475,1.6058918126610384,6.063372446069795,6.934851658534496,4.666468466527422,3.138334587367213,7.977538705174644,4.7837978425395145,15.060044649017996,3.138334587367213,6.341542517249624,12.477351682092145,6.568857821303533,9.09649246287859,5.581876741216821,3.034973186306471,6.220586127367837,4.921912169828945,4.136454433908794,6.970684217774883,3.034973186306471,7.059527745648802,4.885219297273104,3.183232561698073,4.9982232878139,8.799250298187864,6.725063481939253,1.6576080716024977,14.089339312889454,8.375885680826075,7.977538705174644,40.28752409178939,34.300999414909995,10.903408612782226,8.76558071360959,2.1639496663494677,1.6279072206688907,3.034973186306471,2.8237896800796065,10.38994398446628,7.688254856746743,8.456183954806907,4.5565109075494385,8.72403635744236,0.6992806803136287,7.6709436520141585,5.840464866747101,6.214788111477759,6.856985551089704,0.0,13.631773029224506,6.041916045271572,9.413120671256017,11.189939057271133,4.136601273694958,29.025705507912317,3.0512962430816803,6.9278140370884405,3.034973186306471,12.51432793698821,13.12728617913612,23.939398314793184,32.47759974220054,7.5098016308170905,3.034973186306471,3.034973186306471,3.034973186306471,6.811945512438595,3.034973186306471,1.7636322939626183,8.854958311056803,11.013020072983347,6.808707487947844,10.116951082393694,8.918470231437473,12.138620038560077,28.845537634373628,6.097985407911046,1.9456148170392913,1.0355661696531138,13.356928604213243,4.239220425649444,1.949584184748952,5.106006209061493,3.210313906316632,3.034973186306471,4.12069418240111,9.752416377259664,8.815282009576805,3.183232561698073,3.288017633801319,2.593755884487432,5.049173932531993
WDC Kitchen & Bath - Santa Barbara,24.351391440913,14.443698009073195,10.760027287874118,13.377193761006732,21.114655002627174,21.46387077008762,12.81446189525359,12.912172708098192,14.892667945217338,19.246908864889654,20.55658023158183,17.7835948404447,16.044695973984386,21.59543330920162,18.326292799207263,1.703148568570126,16.044695973984386,19.5170358532694,14.68750187041984,19.59374141819126,6.075671261730477,17.89914931847051,13.377193761006732,19.0837430563331,17.895668874197195,17.054651900710688,20.506733359109255,13.377193761006732,19.818828827303605,10.473122964181744,16.38140841082033,18.54971683550245,20.392202647604844,19.757972860122223,14.57938973199946,26.119471732811952,21.260921276151798,21.59543330920162,32.19689341456218,47.449265072123325,24.496872836310523,20.402650559597138,15.462878779576387,13.773391834179261,13.377193761006732,15.683998489671525,19.31331807911473,20.009634771985944,21.33943366598525,17.721062980978715,20.247235246044024,13.222226002166945,19.991968508718152,18.471351614168533,7.464921959259421,20.060051180712676,13.631773029224506,0.0,19.325445426604908,4.413600215635621,24.815950808510042,17.123733495449752,15.811260810774591,16.40315095891738,20.14351505443314,13.377193761006732,1.6706615960908473,0.5227304498533666,10.802762671054664,20.535707526713598,19.823925321613277,13.377193761006732,13.377193761006732,13.377193761006732,20.01002320712959,13.377193761006732,14.575289335359379,20.522259499595485,18.32866435838684,19.769461965360787,10.799252124228506,19.62264451756389,15.327820847380814,15.833590206403748,19.055450950203106,14.441986150905016,13.756418049281823,0.8152595506175769,12.525602851725784,14.443698009073195,18.694900500759918,16.571206351463836,13.377193761006732,16.96352422068989,4.049330091593191,20.480558091298512,16.38140841082033,15.439813734850524,15.96696767954782,18.164722852692016
Social Cycle,5.870502608844276,4.881836823826683,9.955768098727079,6.160689535851704,2.296102074327309,2.7620464395498043,14.570885579967861,15.632976216247629,4.529267621771628,0.3321690683586984,2.3818342233588576,1.5586125915103555,3.2866300849089622,3.0156603401549655,1.600124121151963,20.621726075725032,3.2866300849089622,0.4383332952836275,13.698277733741087,0.9028380617045315,15.134921055424146,2.436011530811435,6.160689535851704,1.2023877893191546,1.5554506842795586,2.3263450751612678,1.620942702911016,6.160689535851704,1.6890831482235007,10.795491383751973,2.9599941555762475,1.5113025047231723,4.387810494494237,0.9730213542609796,4.769473401457118,12.514238294983057,2.5090261281050954,3.0156603401549655,45.94891400536035,30.043652277164774,6.41412029744939,4.3136044506919715,5.227045258110421,5.552977943231586,6.160689535851704,3.6441873663486355,8.019147326930204,2.759572599196062,2.583015478002314,1.6068090797735346,4.428007676169121,6.659337511136,2.750770393133518,1.7649830508222886,12.102982400032014,0.8317414888779014,6.041916045271572,19.325445426604908,0.0,15.29596357581189,5.953106185150058,2.2334974981536493,34.2100468983968,3.0046012432650144,0.893337672334576,6.160689535851704,18.04239670531647,18.80762238139998,29.159473887067797,38.5186215084244,2.678707993891449,6.160689535851704,6.160689535851704,6.160689535851704,0.7925619982475142,6.160689535851704,4.760707847525531,4.331826675826213,9.664234694266845,1.1657383403935475,13.059941009149863,5.483660124018906,12.965504224050393,33.913086169187075,0.9694582726933534,4.883525308025073,5.62729686360102,18.950442429005044,7.411867994581101,4.881836823826683,1.7032423296443384,2.8401066225758305,6.160689535851704,2.4454066354934385,15.617568767844878,4.309611743339267,2.9599941555762475,4.04430182360576,3.463091443528462,1.2027555236488523
SB Chauffeuring & Tours,20.08047128639287,10.457392582635727,6.347535256586382,9.653504366440739,17.22944697863832,17.610776099268218,9.13889028456851,12.510791188381853,10.785432206932537,15.252412292563752,16.343282372541825,13.789314775708043,12.06221958528503,17.387151332465997,14.177675618727198,6.036162199482569,12.06221958528503,15.528457382315391,13.526067716287644,15.656827020372813,2.3335439405474045,14.124803903166514,9.653504366440739,15.189148833848348,13.945492683936088,13.099979075919256,16.367849282639273,9.653504366440739,15.968921555749002,6.076538101167088,12.336124033684541,14.396583538913966,16.89156545194207,15.820680944179927,10.527705607314081,21.733019253890937,17.392379882377366,17.387151332465997,33.47015444126746,43.03665647064817,20.186447466063154,16.889955587296576,11.134751787647744,9.777729733013436,9.653504366440739,11.698308965443033,16.50391795863775,16.292833730063908,17.47247285085968,13.711337920811356,16.761672141714474,8.94508281841198,16.27486046917874,14.630336303835165,3.203076752532017,16.067354099021905,9.413120671256017,4.413600215635621,15.29596357581189,0.0,20.590073429521112,13.15255931951926,20.210343044805953,12.314351769129537,16.14697131622056,9.653504366440739,3.8443302615611383,3.964541585562122,15.176409294822411,23.559370893278814,16.104836813554456,9.653504366440739,9.653504366440739,9.653504366440739,16.018649818381085,9.653504366440739,10.542877277404841,17.00450357249669,15.914294100118182,15.855816376085478,9.503944965111632,16.338876900245022,13.911065742323613,20.19980677560589,15.13166522090484,10.455150026165867,9.669888619172056,4.386493039133166,9.096155917345802,10.457392582635727,14.51680934508103,12.48222621503579,9.653504366440739,13.025753167540282,0.3643420668779319,16.962185419899658,12.336124033684541,11.589745595979977,11.864344975064556,14.177403221811547
East Beach,0.9743271210585626,10.567606973883489,14.628430329917997,12.030570015050067,5.473185788540477,5.532041005320908,17.726366572442725,21.4233047807486,9.97025998080019,6.17225720442904,4.259829540598663,7.451886466041826,9.072584590301219,3.2256982590663745,6.541885549762005,26.21250774536157,9.072584590301219,5.973801361034007,19.308699266919234,6.173064267258428,20.02723754941949,8.222417677907979,12.030570015050067,6.778608575146151,7.506025788333448,8.228457783176603,4.450665107551117,12.030570015050067,6.499549828094802,15.304239208740672,8.618449582603047,6.3152271661128925,8.421652865383606,6.045963886093756,10.34072706743885,9.382949023387113,5.516451667460895,3.2256982590663745,49.08557478159608,24.144747382561782,1.7426660205909577,8.340910014389316,9.551717206866213,11.192799883741717,12.030570015050067,9.400916258718482,12.590732066689473,7.20012544096204,5.487729780276424,7.459349752201899,8.56265620332096,11.647527723750889,7.207295040132456,7.497808888379193,17.400029082496246,5.511556757918936,11.189939057271133,24.815950808510042,5.953106185150058,20.590073429521112,0.0,8.116728868843492,40.01160610869213,8.51712085778065,5.424213234725271,12.030570015050067,23.64769073416325,24.30856922503479,34.940834401198245,43.16899559579237,7.283275414168848,12.030570015050067,12.030570015050067,12.030570015050067,5.558607560714655,12.030570015050067,10.371082842247413,8.270991609855635,14.568434602183526,6.167730623583301,18.989064437662034,9.953886524425451,18.49024036650721,39.75308789683894,6.657589275996327,10.568367118898466,11.107076509944186,24.516313387303907,13.3378983971091,10.567606973883489,6.139109591541853,8.353870855537423,12.030570015050067,8.361234272511659,20.933764452075366,8.27982215392238,8.618449582603047,9.948187382297306,8.921451834635421,7.13671832073193
World Market,7.935378234185902,2.6964186585591103,8.125405472241328,3.9333153465748145,4.10529720990841,4.516596702483298,13.267237677256464,13.80381228224339,2.5355764879544695,2.1243587164478015,4.135439493881387,0.6757321920425762,1.090418568348616,5.012668909337999,1.955369643690058,18.401642334113124,1.090418568348616,2.393310429423849,12.077990529969865,2.5077510072489275,13.123869280289044,1.6867675459045095,3.9333153465748145,2.093544708068843,0.8013895009782795,0.14105659544762508,3.673358287960331,3.9333153465748145,2.9265289830913446,9.01485331964118,0.97659815743362,2.1346448436938044,4.879227655913782,2.67087465405756,2.6584242150706276,13.68772089422714,4.283327368323444,5.012668909337999,44.38283040501183,32.10041522031887,8.384763131854957,4.831071503931208,4.009180994148019,3.375620540869781,3.9333153465748145,1.4542909930885168,7.507349155450978,3.589924730385936,4.364032525240356,0.6582013766354018,4.838013165613489,4.812269045292461,3.573246621053356,1.7314180030577127,9.977363424910099,2.9363578957974927,4.136601273694958,17.123733495449752,2.2334974981536493,13.15255931951926,8.116728868843492,0.0,31.979405166942506,1.2352282714317822,3.020124166973859,3.9333153465748145,15.822036494984847,16.60454136935908,26.927045214267473,36.4977654082021,3.419395709235698,3.9333153465748145,3.9333153465748145,3.9333153465748145,2.886296187143645,3.9333153465748145,2.623784817272903,4.902888512513386,8.777643669527764,2.720851663216123,11.039229730242583,5.393256097702961,11.439059444106825,31.687654584276483,1.9963050277658365,2.6985504256649855,3.5353431337615975,16.735468933175728,5.221956851542649,2.6964186585591103,2.4334578449217417,1.1424898177450364,3.9333153465748145,0.2923836458307175,13.466533297452312,4.8666527119904055,0.97659815743362,1.8315468446246745,1.6215314931613511,1.043164392992679
Terra Sol Garden Center,39.664562507612715,29.44441009023234,26.53329018920028,28.049752559863254,35.64517238667106,35.9144143470386,28.085504496861258,22.05660766786154,30.068184034264462,34.06542215611417,35.789192871361685,32.655101022395215,30.96602148532967,36.798838588187074,33.47328578624288,14.177700403106108,30.96602148532967,34.31449686669734,24.76204912343123,34.28655370159813,21.775138642277007,32.360926250653044,28.049752559863254,33.7146080622333,32.68114440686422,31.883708461375303,35.58144079187102,28.049752559863254,34.331027780618015,26.282430872204692,31.39771382934555,33.70000192105464,34.17985689702933,34.44529407690779,29.677198519143612,41.930294224358285,35.75141554376778,36.798838588187074,33.893004496628045,63.18625966465997,39.9101434010423,34.21384531113647,31.01305278512031,28.821039490676288,28.049752559863254,30.626584026753974,31.807874489889677,34.24993992164692,35.823604193092415,32.623487134817324,34.014077872166496,28.71894364289154,34.233793153732854,33.027759729226894,23.102905865807493,34.84719252494038,29.025705507912317,15.811260810774591,34.2100468983968,20.210343044805953,40.01160610869213,31.979405166942506,0.0,31.49521705804957,34.93563390697451,28.049752559863254,16.593512100390715,16.245950104989404,5.086720780977984,17.659977167644612,34.07836726155467,28.049752559863254,28.049752559863254,28.049752559863254,34.796181926733766,28.049752559863254,29.64264718412159,34.33611254511879,30.152560858424295,34.40955567481456,22.416131460479725,33.03411746204218,25.740000511828562,1.17150159684397,33.74378317652751,29.443610864666205,28.942072081845048,15.8599884917919,26.86253768027215,29.44441009023234,33.89137961906995,31.65797941251624,28.049752559863254,31.76647498946631,19.846516179325498,34.298261287216555,31.39771382934555,30.16990403491431,31.097840153278394,33.008792026373754
Warbler Records & Goods,8.198990133328813,2.0585571625061942,7.011459749607269,3.659325234717557,5.140211152834113,5.577898978747437,12.036757091476142,14.081377864275503,1.5300102946327072,3.012569152932992,4.312035105862178,1.637065659373108,0.892553927945638,5.305711994004225,1.9800913045836293,17.74514724288299,0.892553927945638,3.2909755581605595,12.55288347966236,3.524392053174392,12.133649436779436,2.905058005487561,3.659325234717557,3.2170232374691716,1.937995956961618,1.297046178523507,4.11476921466307,3.659325234717557,4.059990785886919,7.880186477678653,0.360950988635786,2.2065124601331525,6.114263504334287,3.6785292840191355,1.831832681723446,13.170250234785538,5.333827886595862,5.305711994004225,43.1993023411127,32.230302607907795,8.53590400797859,6.066283918691222,2.785893593366246,2.676183855198821,3.659325234717557,1.045851470203113,8.578312236404297,4.802672852109239,5.413794154774457,1.516440398282517,6.071797381898565,3.6940629081289695,4.786404071657253,2.9510088639058134,9.115386954932582,3.810465209723955,3.0512962430816803,16.40315095891738,3.0046012432650144,12.314351769129537,8.51712085778065,1.2352282714317822,31.49521705804957,0.0,3.883234175772193,3.659325234717557,15.170810245695169,15.888618432320383,26.42371776362915,35.518543072711786,4.636726413604957,3.659325234717557,3.659325234717557,3.659325234717557,3.7646776820339762,3.659325234717557,1.854760169417863,6.138009703770082,9.704996869985681,3.770760470120843,11.118447189828325,6.58165881987647,11.989952651674267,31.24475863964423,3.0725060789794547,2.059008219339326,2.6512620979010357,16.05966253491699,5.076401593188948,2.0585571625061942,2.4179845408737837,0.16825642503815771,3.659325234717557,1.358750471190745,12.640624946209119,6.101829229192908,0.360950988635786,1.9168494874959199,0.45916727818227127,2.009748161748991
Santa Barbara Classic Wine Tours,5.472525304015953,5.706696148240413,10.848486258032281,6.897568978704102,1.4630045668682203,1.9293596812694425,15.426012335134187,16.018315511729767,5.400913565381394,0.8970643408187126,2.4858406625303116,2.362555186398424,4.100767366334876,2.8099197751686775,2.4379950045447067,21.4188891228894,4.100767366334876,0.6278736893515956,13.978341912891299,0.7558932986133714,16.016841879185954,2.7982045361559003,6.897568978704102,1.3560217701563655,2.265215901682992,3.0940328530693986,1.5460066733463944,6.897568978704102,1.3263902241648382,11.688828414331075,3.81679223279873,2.312511255021269,3.9863416573457773,0.6529806315359661,5.620438511514299,12.637048728273173,1.679483138526765,2.8099197751686775,46.825685408378675,29.56768963260723,6.10228926944478,3.9061291568863403,6.101917178874311,6.3830756261062485,6.897568978704102,4.463110479967301,7.879644771352375,2.3687219925386387,1.74759670406219,2.4356866581127394,4.05770141967781,7.549724227169403,2.365245215530035,2.073607742015422,12.959316926707505,0.08959322160708194,6.9278140370884405,20.14351505443314,0.893337672334576,16.14697131622056,5.424213234725271,3.020124166973859,34.93563390697451,3.883234175772193,0.0,6.897568978704102,18.83932448366705,19.624458282190353,29.89544819433255,39.40160615331181,2.3461213410668726,6.897568978704102,6.897568978704102,6.897568978704102,0.1401070838039022,6.897568978704102,5.60432675518215,3.9008453797039633,9.647928878906377,0.826961173648023,13.575252039987857,5.2578619023361854,13.20282760118071,34.62116042520411,1.239779240998931,5.708614485962277,6.485819236788306,19.75472752963587,8.090029061838182,5.706696148240413,2.4436677731661196,3.7205788706420697,6.897568978704102,3.1951186069562216,16.465546911644854,3.885898922367959,3.81679223279873,4.775421908426092,4.342376375690014,1.9789652739602044
